album,singer,song,lyric,written_by,genre
,Beck, Ramona,"Here we go, 1 2 3 4,There's nothing left to hide,You can see it in my eyes,Oh I've tried to be who I thought you wanted,And if it's all a lie,The truth's not far behind,We could try to live right for the moment,Ramona,Ramona,Ramona,If only I had known,It's less than what I felt,Why should I have nothing to fear from?,Ramona,Ramona,Ramona,Ramona,Ramona,Ramona,Ramona,Ramona,Ramona
,
,
",,
,Beck, Heart Is a Drum,"Free as a driving wheel,Circling around your iron will,See only what you feel,Keeps you turning when you're standing still,You try to run from trouble when it comes,You follow the drum keeping time with everyone,High as the light of day,You're falling down across your lost highway,Pain, does it hurt this way,To come so far to find they've closed the gates?,You've lost your tongue when you fall from the pendulum,Your heart is a drum keeping time with everyone,Everyone,Hear the drum from the undertow,Need to find someone to show me how to play it slow,And just let it go ,Your eyes get stung by the rays of the sinking sun,You follow the drum keeping time with everyone,Going beat beat beat, it's beating me down,Beat beat beat beat, it's beating me down,Day after day, it's turning around,Till all my days are drowning out
,
,
",,
,Beck, Ramona (Acoustic Version),"Ramona,Ramona,Oh my my oh,Ramona,Ramona,Oh my,Ramona,Oooh
,
,
",,
,Sex Bob-Omb, Garbage Truck,"I'll take you for a ride,On my garbage truck,Oh no,I'll take you to the dump,'Cause you're my queen,Take you uptown,I'll show you the sites,You know you wanna ride,On my garbage truck,Truck, truck, truck,We'll pass the mansions by,Drive right through the needle's eye,Oh my ,My my my my,I got a stereo ,You just gotta turn the knob,Well, maybe we'll go,As far as we can,I'll be your garbage man,I'll take out your junk ,And I'll crush it down ,Jesus in the rear view,And the highway patrol is up ahead,In my garbage truck, truck,I'll never throw you away,When you're old and gray,We'll just roll it away
,
,
",,
,"Barrett Baber,traditional,Silent Night", Silent Night,"Silent night, holy night,All is calm, all is bright,Round yon virgin mother and Child,Holy Infant, so tender and mild,Sleep in heavenly peace,Sleep in heavenly peace,Silent night, holy night,Son of God, oh, love’s true light,Oh, radiant beams from thy holy face,Oh, with the dawn of redeeming grace,Christ the Savior is born,Jesus the Savior is born,Christ the Savior is born,Jesus the Savior is born
,
,
",,
,Beck, Volcano,"And I've been walkin' on these streets so long,I don't know where they're gonna lead anymore,But I think I must have seen a ghost,I don't know if it's my illusions that keep me alive,I don't know what I've seen,Was it all an illusion?,All a mirage gone bad? oh,I'm tired of evil,And all that it feeds,But I don't know,And I've been driftin' on this wave so long,I don't know if it's already crashed on the shore,And I've been ridin' on this train so long,I can't tell if it's you or me who's drivin' us into the ground,I don't know if I'm sane,But there's a ghost in my heart,Who's tryin' to see in the dark, oh,I'm tired of people,Who only wanna be pleased,But I still wanna please you,And I heard of that Japanese girl,Who jumped into the volcano,Was she tryin' to make it back,Back into the womb of the world? oh,And I've been drinkin' all these tears so long,All I've got left is the taste of salt in my mouth,I don't know where I've been,but I know where I'm goin',To that volcano, woah,I don't wanna fall in though,Just wanna warm my bones,on the fire a while
,
,
",,
,Sex Bob-Omb, Threshold,"This is the beginning of the song,I'm hearing voices, animal noises,The creme de la creme, effeminate abyss,And I'm reaching my threshold,Staring at the truth till I'm blind,My body's stupid, stereo putrid,Spilling out music into raw sewage,I'm reaching my threshold,Staring at the truth till I'm blind,My threshold,My threshold,Reaching my threshold,I'm hearing voices, animal noises,The creme de la creme, effeminate abyss,And I'm reaching my threshold,Staring at the truth till I'm blind,My threshold,I explode,Reaching my threshold,My threshold,My threshold,My threshold
,
,
",,
,Beck, Blackbird Chain,"Give me traces of your lifeblood flowing,In a loving cup,And tell me I'm dream dream dream dreaming,And I'll never wake up,A keepsake in a dresser drawer,From who-knows-where,A symbol of your exegesis,And a full-length mirror,I'll never, never, never, never, never, never refuse you,I'll never, never, never, never, never, never refuse you,My blackbird chain,My blackbird chain,My blackbird chain,My blackbird chain,An SOS from an outpost there,On a common air,I could read you a brief account,Of a last frontier,We could come to understand what's wrong,As right as rain,At rock bottom of a hollowed ground,We stake your claim,I'll never, never, never, never, never, never refuse you,I'll never, never, never, never, never, never refuse you,A blackbird chain,Blackbird chain,A blackbird chain,A blackbird chain,I'll never, never, never, never, never, never refuse you,Never, never, never, never, never, never refuse you,My blackbird chain,Blackbird chain,A blackbird chain,My blackbird chain
,
,
",,
,Beck, Profanity Prayers,"In a cast iron cage you couldn't help but stare like a creature,With the laws of a brothel and the fireproof bones of a preacher,And your lingo coined from the sacrament of a casino,On a government loan with a guillotine in your libido,Who's gonna answer,Profanity prayers,Who's gonna answer,These profanity prayers,Well you know how it looks when you pull all your books from the table,And you stare into space trying to discern what to say now,And you wait at the light and watch for a sign that you're breathing,'Cause you can't just live on air and float to the ceiling,Who's gonna answer,Profanity prayers,Who's gonna answer,Profanity prayers,Who's gonna answer,Profanity prayers,Who's gonna answer,Profanity prayers
,
,
",,
,Beck, Walls,"Some days we get a thrill in our brains,Some days it turns into malaise,You see our face in the veneer,Reflected on the surface of fear,Because you know that we're better than that,But some days we're worse than you can imagine,And how am I supposed to live with that?,With all these train wrecks coming at random,Hey - what are you gonna do?,When those walls are falling down - falling down on you,Hey - what are you gonna do?,When those walls are falling down - falling down on you,You got warheads stacked in the kitchen,You treat distraction like it's a religion,With a rattlesnake step in your rhythm,We do the best with the souls we've been given,Because you know we're nothing special to them,We're going some place they've already been,Trying to make sense of what they call wisdom,And this riff-raff ain't laughing with them,Hey - what are you gonna do?,When those walls are falling down - falling down on you,Hey - what are you gonna do?,When those walls are falling down - falling down on you,You're wearing all the years on your face,Turn a tombstone into your own place,And your heart only beats in a murmur,But your words ring out just like murder
,
,
",,
,Beck, Modern Guilt,"I feel uptight when I walk in the city,I feel so cold when I'm at home,Feels like everything's starting to hit me,I lost my bearings ten minutes ago,Modern guilt, I'm stranded with nothing,Modern guilt, I'm under lock-and-key,Misapprehension is turning into convention,Don't know what I've done but I feel ashamed,Standing outside the glass on the sidewalk,These people talk about impossible things,And I'm falling out of the conversation,Like a pawn piece in a human shield,Modern guilt is all in our hands,Modern guilt won't get me to bed,Say what you will, smoke your last cigarette,Don't know what I've done but I feel afraid
,
,
",,
