album,singer,song,lyric,written_by,genre
,Patti LuPone, Squeeze Me,"Daddy you've been doggone sweet on me,,Daddy you the only one I see.,You know I need but you, 'cause you my man,,You can love me like no-one can!,Somethin' 'bout you I can't resist,,And when you kiss me daddy, I stay kissed!,Now daddy, squeeze me, squeeze me again,,Oh daddy, don't stop till I tell you when!,Now daddy, squeeze me, kiss me some more, oh Lord!,Like you did before.,You papa Cupid is standin' close by,,Now daddy, don't let sweet baby cry;,Pick me up on your kneee,,I just get so, you know, when you squeeze me!,Squeeze me, squeeze me again,,Now daddy, don't stop till I tell you when!,Now daddy, squeeze me, kiss me some more, oh Lord!,Like you did before.,You papa Cupid is standin' close by,,Daddy, don't let sweet momma cry;,Pick me up on your kneee,,I just get so, you know daddy, when you squeeze me!
,
,
",,
,Patti LuPone, Meadowlark,"When I was a girl, I had a favorite story,Of the meadowlark who lived where the rivers wind,Her voice could match the angels in its glory,But she was blind, the lark was blind,An old king came and took her to his palace,Where the walls were burnished bronze and golden braid,And he fed her fruit and nuts from an ivory chalice and he prayed,""Sing for me, my meadowlark,Sing for me of the silver morning,Set me free, my meadowlark,And I'll buy you a priceless jewel,And cloth of brocade and cruel,And I'll love you for life if you will, sing for me"",Then one day as the lark sang by the water,The god of the sun heard her in his flight,And her singing moved him so, he came and brought her,The gift of sight, he gave her sight,And she opened her eyes to the shimmer and the splendor,Of this beautiful young god, so proud and strong,And he called to the lark in a voice both rough and tender,""Come along fly with me, my meadowlark,Fly with me on the silver morning,Past the sea where the dolphins bark,We will dance on the coral beaches,Make a feast of the plums and peaches,Just as far as your vision reaches, fly with me"",But the meadowlark said no for the old king loved her so,She couldn't bear to wound his pride,So the sun god flew away and when the king came down that day,He found his meadowlark had died, every time I heard that part I cried,And now I stand here, starry-eyed and stormy,Oh, just when I thought my heart was finally numb,A beautiful young man appears before me,Singing, ""Come, oh won't you come?"",And what can I do if finally for the first time,The one I'm burning for returns the glow,If love has come at last it's picked the worst time,Still I know I've got to go,Fly away, meadowlark,Fly away in the silver morning,If I stay, I'll grow to curse the dark,So it's off where the days won't bind me,I know, I leave wounds behind me,But I won't let tomorrow find me back this way,Before my past once again can blind me, fly away,And we won't wait to say goodbye,My beautiful young man and I
,
,
",,
,"Patti LuPone,Bob Dylan,Mr. Tambourine Man", Mr. Tambourine Man,"Hey, Mr. Tambourine Man, play a song for me,I'm not sleepy and there is no place I'm going to,Hey, Mr. Tambourine Man, play a song for me,In the jingle-jangle morning I'll come following you,Though I know that evening's empire ,Has returned into sand,Vanished from my hand,Left me blindly here to stand ,But still not sleeping,My weariness amazes me,I'm branded on my feet,I have no one to meet,And the ancient empty street's ,Too dead for dreaming,Take me on a trip upon your ,Magic swirling ship,My senses have been stripped,My hands can't feel to grip,My toes too numb to step,Wait only for my boot heels to be wandering,I'm ready to go anywhere,I'm ready for to fade,Into my own parade,Cast your dancing spell my way,I promise to go under it,And  take me disappearing ,Through the smoke rings of my mind,Down the foggy ruins of time,Far past the frozen leaves,The haunted, frightened trees,Out to the windy beach,Far from the twisted reach of crazy sorrow,Yes, to dance beneath the diamond sky ,With one hand waving free,Silhouetted by the sea,Circled by the circus sands,With all memory and fate ,Driven deep beneath the waves,Let me forget about today until tomorrow,Hey, Mr. Tambourine Man, play a song for me,I'm not sleepy and there is no place I'm going to,Hey, Mr. Tambourine Man, play a song for me,In the jingle-jangle morning I'll come following you
,
,
",,
,Patrick Watson, Bollywood,"Walk across and talk to me,'Cause it's late and it's midnight,Know I need you now,Just a little sound to keep me going,Oh, it could be easy,Oh, it could be easy,Walk across and talk to me,Little whispers, just a little sound,Say what you're thinking, tell me where you're going,Cause I need you now,Well, it could be easy,Well, it could be easy,We keep on trying so hard, but I don't hear anything,We keep on trying so hard, but I don't hear anything,But all I want to hear is you,Walk across and talk to me,Just a little whisper in my ear,Tell me what you're thinking, thinking about,Well, it could be easy,Well, it could be easy,We keep on trying so hard, but I don't hear anything,We keep on trying so hard, but I don't hear anything,At all,And all I want to hear is you,And all I want to hear is you,And all I want to hear is you,What you saying,What you doing,Keep on talking louder and louder,What you saying,Keep on talking,Keep on talking louder and louder,Keep on talking louder and louder,Keep on talking louder and louder
,
,
",,
,Patrick Watson, In Circles,"As long as I can turn in circles in your bare arms,As long as I can turn in circles in your bare arms,I don't really care who you are,As long as I can turn in circles in your bare arms,Doesn't really matter what you are,As long as there's something between our arms
,
,
",,
,Patrick Watson, Turn Into The Noise,"We gotta get out of here,Take us out of here,Take these crazy hearts,And get outside,Out of here,I think it's time,We turn into the noise,And leave our bodies,And leave our bodies behind,I think it's time we leave our bodies behind,And turn into the noise,Together we will be the light,Turn into the noise,Together we will be the light,I think it's time we leave our bodies,Turn into the noise,Together we'll be the noise,Turn into the light,We will be,Leave our bodies behind,Won't you be my love?,Won't you be my?,Together we could be,We could be,We will be the noise,We will be the noise,The noise together,Together we will be the noise,We will turn into the noise,And leave these bodies behind
,
,
",,
,Patrick Watson, Love Songs For Robots,"Breaking down,Your days are getting longer,There's a yellow glass dragon who's chasing you around,Sit your head on a silver jet stream while the smoke is rising over your thoughts and your dreams.,Watch over you, you watch and fall down.,Your nuts and bolts are all over the ground.,You get up, get up,You get up, you get up,Something's leaking,It leaks from your eyes where all these tears past the problems,Stop wasting your words from around as you're running out of thoughts as it burns, burning out,Watch as the flowers, thrones and winds spills close as it whispers away,You get up, you get up, get up,You get up,I will love you,And I will love you
,
,
",,
,Patrick Watson, Places You Will Go,"You could have stepped into,The top of the water poles,Into the wells of the shimmer love,She's gonna drive you to the shores,But you don't know who you are,I tell her take your time now,You're gonna take, take your time,Walking through the city of too many roads,When I don't know how to walk,Staring all the pretty lights,Get off it starts feeling right,Places you will go,It can be shiny, tiny, stranger wandering,And if you don't wanna ride,It's gonna get a little lonely, that's right,The only thing you need to feel,Should have???,Bla, bla, bla, bla, bla,Been talking so talking but you don't wanna hear,It's one of the seasons, let me try, trying to find,Put the trouble???,Get out, get out the world you came,Places you will go,All the places you can go,It's so simple now,Feels like we don't want anyone,Put your head down on my shoulder,I can turn, we can turn to the places we know,I can turn, we can turn to the places we know,Turn in time and find some
,
,
",,
,Patrick Watson, Swimming Pools," ,
,
,
",,
,Patrick Watson, Alone In This World,"""I know I'm forgetting something,,Something's forgetting me,,I know I loose my keys tomorrow,,But these toes (?) don't answer me,,Did anybody tell you, you don't live here anymore?,Don't feel at home in this world anymore,,The people in the picture frames,,I can't remember any names,,And when I walked down the street,,There was no one left to me,,Did anybody tell you, you don't live here anymore?,Don't feel at home in this world anymore,,What's that you said just the other day?,Everything goes away,,What's that you hear spinning in your ear?,Everything goes away,,Help me to remember,,Help me to remember,,Ding dong, someone's at the door,,Who could it be? I hope it's Rita or Betty(?),,Suppose to be here by four,,But there's a stranger at the door,,Did anybody tell you, you don't live here anymore?,Don't feel at home in this world anymore,,Don't feel at home in this world anymore,,Don't feel at home in this world anymore.""
,
,
",,
,Patrick Watson, Good Morning Mr. Wolf,"I'm not gonna lie, I'm not a nice nice guy,But I tried and tried but I don't know why,Cause when I put my head down sleeping,I got this tiny little feeling creeping in the night,I'm not gonna say, there ain't no grey grey days,But it's cloudy in the best of times,Getting tired of wasting worries,Why not let the worries worry for themselves for a change?,Here's some fighting words for the sleeping,I heard the bells were ringing in the night,I know that you can hear them knocking,Banging at your doors,Why don't you want to answer anymore?,Cause I don't want to let you down,So good morning,Oh, good morning,Good afternoon,Day by day,Watched you wandering through the streets,Smiling through the window shield,How you doing today?,Are you sitting in the mad man's hands again?,I want you to know,You ain't alone,I know I saw something sinking in the back of your eyes,I hope it wasn't hope that was hoping,Hoping for the very last time,Hard to be optimistic and realistic at the very same time,Why can't we meet in the middle sometimes?,I know that I heard you screaming,You were screaming in the night,And I know the water is rising past your knees,I'm not gonna lie and it's so damn easy tonight,Aren't you getting tired of wrapping the sugar around your ears,Cause all the flashy people putting the candy in their eyes,And all I wanna do,Is lay there next to you,Instead of staring at the black mirror all night long,The only remedy is don't panic here my dear,And the only thing I'll tell you,You ain't alone here anymore,You ain't alone here anymore,Day by day,As you're wandering through the streets,Smiling like it isn't real,How you doing today?,Are you sitting in the mad man's hands again?,What you doing,In the mad man's hands, in the mad man's hands today?,No, I don't want to let you down,No, I don't wanna let you down,No, I don't wanna let you down
,
,
",,
,Patrick Watson, Noisy Sunday,"It's late in the night,It's late in the night for a start,It's quiet again,Too much for noise to go on,To fill up the space,To fill up the rooms on Sunday afternoon,For your lovely ears,Waiting for something to break this calm,Send you my love in the sound,Send you my love in the sound
,
,
",,
,Patrick Watson, Grace,"She's bored, she picks up the paper,There's a magazine cover of the women that hate her,But she doesn't care, they don't got what she's got in her,She takes a street with a smile in her beat,'Cause her high heels are taller than all of the other girls,Taller than all of their empty stares,Grace moves with a graceful swing,That you know your right and wrongs don't mean a thing,She just swings her hips in the air at you,Her confidence will kill you, and when she pulls the trigger,She's the only living proof that the world still cares,'Cause she knows you're just a little scared,Something about her grace,And all the boys are down on their knees,And they're begging her please please please,She just smiles, says go back to your mother boys,The half of you hate her, the rest of you love her,But you try, but you try, but she don't need you,She's got all the love that she ever needs,Something about her grace,Something about her smile that I need from her,Something about her smile that I need from her,Something about her smile that I need from her,'Cause all my life I saw her there,Wandering through the city without a care,Something about her grace that you want to take home today,Something about her grace
,
,
",,
,Patrick Watson, Know That You Know,"Is it such a bad thing,I just wanna lay down for an hour,Is it such a crime,I don't wanna think about you now,Cause everything was getting cold outside,I saw you standing there,Remember what I was doing here,And I know that you know,So damn hard, hard to let you go,And I know that you know,So damn hard, hard to let you go go go go go go go go,Tell me what you're wishing for,How about a little honesty now,What would you say to the world,If you only had one day,Cause it was getting a little cold outside,I saw you standing there,Why don't you come inside for a while,Cause I know that you know,So damn hard, hard to let you go,And I know that you know,So damn hard, hard to let you go go go go go,Oh is it such a bad thing,That I don't wanna change anything,You want me to take the weight,Off your shoulder for an hour,Cause it was getting a little cold outside,I saw you standing there,Why don't you come inside for a while,And I know that you know,So damn hard, hard to let you go,And I know that you know,So damn hard, hard to let you go,And I know that you know,So damn hard, hard to let you go go go go go go go,Hard to let you go go go go go,So hard to let you go,So hard to let you go,So hard to let it go,So hard to let you go
,
,
",,
,Patrick Watson, The Things We Do,"Sometimes we're bad,Past all of our sorries,Sometimes we're wrong,More than we let on,Sometimes we try,So hard we start to lose track,Sometimes we need ,A little snap to bring us all back,We hide,We hide,All the things we will never have ,So why do we try,Woo!,I'll keep on loving you,Giving this whole heart,But I can not ever leave,Living this whole heart,Woo...,Sometimes we go,Just a little too far from home,Sometimes we give,Shadows we can't hold on,Sometimes we fly,The way that always goes bad,When we get by,Then all we leaving behind,We'll hide,We'll hide,All the things that we'll never have,So why do we try,Woo!,I'll never, never never never wanna live in this world anymore
,
,
",,
